"station","Year","Season","cruise","line","SB#","D/O?","Date","Hour","Quality","Sarah's scale (amt of background)","Types of Background","Detections?","Blue B","Blue D","Fin 20Hz Singular","Fin 20Hz Song","Fin C.C.","Fin H.C.","Humpback Song","Humpback Non-song","Start/End","Hour spans","Comments","Scan Method","Time window","Top freq","Low Freq","FFT Length","Overlap","SpeciesName","longitude","latitude","depth"
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-17,1899-12-31 15:00:00,"High","bit","1,2,3,A; dark <30Hz after disk change 15:43:41","No",0,0,0,0,0,0,0,0,NA,2,NA,"wav files, cts","60S","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2007,"Fall","CC07","93.0","SB01","OMNI",2007-11-03,1899-12-31 17:00:00,"High**","bit to lots**","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-16,1899-12-31 15:00:00,"Medium","lots","1,2,3,A; dark <30Hz","No",0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2007,"Fall","CC07","93.0","SB01","OMNI",2007-11-03,1899-12-31 18:00:00,"Medium","bit to lots","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,"ends 18:11:00",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-117.76808,33.48462,63
30,2010,"Winter","CC10","90.0","SB13","DIFAR",2010-01-19,1899-12-31 13:00:00,"High","bit","1,2,3","Yes",0,0,0,1,0,0,0,0,"starts 13:50:46",2,NA,"wav files, cts","60s","500Hz","0Hz",3000,0.95,"Fin Whale",-117.76808,33.48462,63
30,2009,"Summer","CC0907","90.0","SB16","OMNI",2009-07-21,1899-12-31 02:00:00,"Poor","tons","1,2,3,A,B","adhoc only",0,0,0,0,0,0,0,0,"starts 2:46:43",2,"adhoc Humpback song","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2004,"Spring","CC0404","90.0","SB16","OMNI",2004-03-29,1899-12-31 14:00:00,"Poor","tons","1,2,A,B","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file; looks broken","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2011,"Winter","CC1101","90.0","SB23","DIFAR",2011-01-19,1899-12-31 18:00:00,"Poor","tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,6,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2008,"Spring","CC080","93.0","SB01","OMNI",2008-03-25,1899-12-31 16:00:00,"High","bit to lots","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"ends 16:41:00",5,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",3000,0.98,NA,-117.76808,33.48462,63
30,2010,"Winter","CC10","93.0","SB01","DIFAR",2010-01-13,1899-12-31 16:00:00,"Medium","lots","1,2,3,A,B","adhoc only",0,0,0,0,0,0,0,0,"ends 16:34:06",1,"adhoc Humpback song","wav files, cts","60s","500Hz","0Hz",3000,0.95,NA,-117.76808,33.48462,63
30,2007,"Spring","CC07","93.0","SB01","OMNI",2007-03-28,1899-12-31 15:00:00,"High**","bit to lots**","1,2,A,B","Yes",0,0,0,1,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-16,1899-12-31 17:00:00,"Medium","bit to lots","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-16,1899-12-31 14:00:00,"Medium","lots","1,2,3,A; dark <30Hz","Yes",1,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2006,"Summer","CC06","90.0","SB16","DIFAR",2006-07-14,1899-12-31 20:00:00,"High","bit to lots","1,2,B","No",0,0,0,0,0,0,0,0,"starts 20:53:53",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2010,"Summer","CC1008","90.0","SB16","OMNI",2010-08-06,1899-12-31 02:00:00,"High","bit","1,2,A","No",0,0,0,0,0,0,0,0,NA,7,NA,"wav files, cts","60s","500Hz","0Hz",3000,0.95,NA,-117.76808,33.48462,63
30,2006,"Summer","CC06","90.0","SB16","DIFAR",2006-07-14,1899-12-31 22:00:00,"Medium","bit to lots","1,2,3,B","adhoc only",0,0,0,0,0,0,0,0,NA,6,"adhoc Humpback song","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-17,1899-12-31 19:00:00,"Medium","lots","1,2,3,A,B; dark <30Hz","No",0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2004,"Spring","CC0404","90.0","SB16","OMNI",2004-03-29,1899-12-31 16:00:00,"Poor","tons","1,2,A,B","No",0,0,0,0,0,0,0,0,"ends 16:22:20",3,"static takes over 5min 11sec into each 10min file; looks broken","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2004,"Spring","CC0404","90.0","SB16","OMNI",2004-03-29,1899-12-31 15:00:00,"Poor","lots to tons","1,2,A,B","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file; looks broken","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2012,"Fall","CC1210","90.0","SB23","DIFAR",2012-10-26,1899-12-31 22:00:00,"Poor","tons","1,2,3","No",0,0,0,0,0,0,0,0,"ends 22:04:00",1,"possibly not viable","wav file, cts","60s","500-1000Hz","0Hz",3000,0.98,NA,-117.76808,33.48462,63
30,2007,"Spring","CC07","93.0","SB01","OMNI",2007-03-28,1899-12-31 17:00:00,"Poor","lots to tons","1,2,A,B","No",0,0,0,0,0,0,0,0,"ends 17:09:00",1,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2005,"Fall","CC0511","90.0","SB12","OMNI",2005-11-10,1899-12-31 21:00:00,"Poor","tons","1,2,A,B","No",0,0,0,0,0,0,0,0,"starts 21:30:00",3,"looks broken; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2005,"Spring","CC0504","90.0","SB35","OMNI",2005-04-21,1899-12-31 11:00:00,"Medium**","lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,8,"looks broken; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2010,"Winter","CC10","93.0","SB01","DIFAR",2010-01-13,1899-12-31 15:00:00,"High","bit to lots","1,2,3,B","Yes",0,0,0,1,0,0,0,0,NA,3,NA,"wav files, cts","60s","500Hz","0Hz",3000,0.95,"Fin Whale",-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-16,1899-12-31 18:00:00,"High","bit","1,2,3,A","No",0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-16,1899-12-31 13:00:00,"High","bit","1,2,3; dark <42Hz","Yes",0,1,0,0,0,0,0,0,"starts 13:25:13",1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2008,"Fall","CC0810","90.0","SB12","DIFAR",2008-10-20,1899-12-31 16:00:00,"Medium","lots","1,2,3,A,B","Yes",1,0,0,0,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2007,"Fall","CC07","90.0","SB11","OMNI",2007-11-09,1899-12-31 17:00:00,"Poor","lots to tons","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2010,"Winter","CC10","90.0","SB13","DIFAR",2010-01-19,1899-12-31 15:00:00,"Medium","lots","1,2,B","Yes",0,0,0,1,0,0,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz",3000,0.95,"Fin Whale",-117.76808,33.48462,63
30,2005,"Spring","CC0504","90.0","SB35","OMNI",2005-04-21,1899-12-31 10:00:00,"Poor","tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 10:13:07",5,"looks broken; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2008,"Fall","CC0810","90.0","SB12","DIFAR",2008-10-20,1899-12-31 15:00:00,"Medium","lots","1,2,A","No",0,0,0,0,0,0,0,0,"starts 15:38:56",3,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2007,"Fall","CC07","90.0","SB11","OMNI",2007-11-09,1899-12-31 16:00:00,"Poor","tons","1,2,B","Yes",1,1,0,1,0,0,0,0,"starts 16:51:40",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2007,"Fall","CC07","93.0","SB01","OMNI",2007-11-03,1899-12-31 18:00:00,"Medium","bit to lots","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,"ends 18:11:00",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2007,"Summer","CC07","90.0","SB13","OMNI",2007-07-04,1899-12-31 20:00:00,"Poor","lots to tons","1,2,3,B","No",0,0,0,0,0,0,0,0,"ends 20:09:00",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2010,"Winter","CC10","90.0","SB13","DIFAR",2010-01-19,1899-12-31 16:00:00,"Medium","lots","1,2,B","No",0,0,0,0,0,0,0,0,"ends 16:09:23",1,NA,"wav files, cts","60s","500Hz","0Hz",3000,0.95,NA,-117.76808,33.48462,63
30,2005,"Winter","CC0501","90.0","SB12","OMNI",2005-01-10,1899-12-31 18:00:00,"Medium**","lots to tons**","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,"ends 18:16:46",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2007,"Fall","CC07","90.0","SB11","OMNI",2007-11-09,1899-12-31 18:00:00,"Poor","lots to tons","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-117.76808,33.48462,63
30,2007,"Spring","CC07","90.0","SB15","OMNI",2007-04-06,1899-12-31 23:00:00,"High**","bit to lots**","1,2,3,A,B","Yes",0,0,1,0,0,1,0,0,"starts 23:16:18",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-117.76808,33.48462,63
30,2007,"Fall","CC07","90.0","SB11","OMNI",2007-11-09,1899-12-31 17:00:00,"Poor","lots to tons","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-117.76808,33.48462,63
30,2007,"Fall","CC07","90.0","SB11","OMNI",2007-11-09,1899-12-31 19:00:00,"Medium**","lots to tons**","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,"ends 19:49:00",6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-117.76808,33.48462,63
30,2007,"Spring","CC07","93.0","SB01","OMNI",2007-03-28,1899-12-31 16:00:00,"High**","bit to lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,9,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2005,"Summer","CC0507","90.0","SB13","OMNI",2005-07-07,1899-12-31 14:00:00,"Poor","tons","1,2,A,B","No",0,0,0,0,0,0,0,0,"starts 14:34:43",3,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2010,"Summer","CC1008","90.0","SB16","OMNI",2010-08-06,1899-12-31,"High","bit","1,2,A","No",0,0,0,0,0,0,0,0,"starts 0:25:25",4,NA,"wav files, cts","60s","500Hz","0Hz",3000,0.95,NA,-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-17,1899-12-31 18:00:00,"Poor","tons","1,2,3; dark <30Hz","No",0,0,0,0,0,0,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2006,"Summer","CC06","90.0","SB16","DIFAR",2006-07-14,1899-12-31 23:00:00,"High","bit","1,2,3,B","No",0,0,0,0,0,0,0,0,"ends 23:09:00",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2005,"Spring","CC0504","90.0","SB35","OMNI",2005-04-21,1899-12-31 12:00:00,"Medium**","lots**","1,2,3,A,B","Yes",1,0,0,0,0,0,0,0,"ends 12:41:42",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2005,"Fall","CC0511","90.0","SB12","OMNI",2005-11-10,1899-12-31 22:00:00,"Poor","tons","1,2,A,B","No",0,0,0,0,0,0,0,0,"ends 22:23:58",3,"radio interference the whole time; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2007,"Fall","CC07","90.0","SB11","OMNI",2007-11-09,1899-12-31 19:00:00,"Medium**","lots to tons**","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,"ends 19:49:00",6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2008,"Fall","CC0810","90.0","SB12","DIFAR",2008-10-20,1899-12-31 17:00:00,"Medium","lots","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-117.76808,33.48462,63
30,2005,"Winter","CC0501","90.0","SB12","OMNI",2005-01-10,1899-12-31 15:00:00,"Medium","lots","1,2,B","No",0,0,0,0,0,0,0,0,"starts 15:57:31",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-16,1899-12-31 23:00:00,"Medium","lots","1,2,A,B","adhoc only",0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2011,"Winter","CC1101","90.0","SB23","DIFAR",2011-01-19,1899-12-31 17:00:00,"Poor","tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 17:39:14",3,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2008,"Fall","CC0810","90.0","SB12","DIFAR",2008-10-20,1899-12-31 18:00:00,"Medium","lots","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,"ends 18:23:00",3,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2008,"Fall","CC0810","90.0","SB12","DIFAR",2008-10-20,1899-12-31 18:00:00,"Medium","lots","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,"ends 18:23:00",3,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-117.76808,33.48462,63
30,2008,"Fall","CC0810","90.0","SB12","DIFAR",2008-10-20,1899-12-31 17:00:00,"Medium","lots","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-17,1899-12-31 17:00:00,"High","bit","1,2,3,A","Yes",0,0,0,0,0,0,1,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,"Humpback Whale",-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-17,1899-12-31 16:00:00,"High","bit","1,2,3,A","No",0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2006,"Summer","CC06","90.0","SB16","DIFAR",2006-07-14,1899-12-31 21:00:00,"High","bit to lots","1,2,3,B","Yes",0,1,0,0,0,0,0,0,NA,6,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2004,"Fall","CC041","90.0","SB14","OMNI",2004-11-09,1899-12-31 15:00:00,"High**","bit to lots**","1,2,3,A,B","Yes",1,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2005,"Summer","CC0507","90.0","SB13","OMNI",2005-07-07,1899-12-31 17:00:00,"Medium","lots","1,2,A,B","No",0,0,0,0,0,0,0,0,"ends 17:05:31",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2005,"Winter","CC0501","90.0","SB12","OMNI",2005-01-10,1899-12-31 17:00:00,"Medium**","lots**","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-117.76808,33.48462,63
30,2007,"Summer","CC07","90.0","SB13","OMNI",2007-07-04,1899-12-31 19:00:00,"Poor","lots to tons","1,2,3,A,B","Yes",0,1,0,0,0,0,0,0,"starts 19:11:21",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2007,"Spring","CC07","90.0","SB15","OMNI",2007-04-07,1899-12-31,"Medium**","lots**","1,2,3,A,B","Yes",0,0,0,1,0,0,0,0,"ends 0:37:47",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-17,1899-12-31 07:00:00,"High","bit","1,2,A","No",0,0,0,0,0,0,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2008,"Spring","CC080","93.0","SB01","OMNI",2008-03-25,1899-12-31 15:00:00,"High","bit","1,2,3,A","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",3000,0.98,NA,-117.76808,33.48462,63
30,2008,"Spring","CC080","93.0","SB01","OMNI",2008-03-25,1899-12-31 14:00:00,"High","bit","1,2,3,A","No",0,0,0,0,0,0,0,0,"starts 14:17:33",5,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",3000,0.98,NA,-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-17,1899-12-31 08:00:00,"High","bit","1,2,3,A","Yes",0,0,0,0,0,0,1,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,"Humpback Whale",-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-17,1899-12-31 04:00:00,"High","bit","1,2,A","No",0,0,0,0,0,0,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2004,"Fall","CC041","90.0","SB14","OMNI",2004-11-09,1899-12-31 14:00:00,"High**","bit to lots**","1,2,3,A,B","Yes",1,0,0,0,0,0,0,0,"starts 14:16:09",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2007,"Fall","CC07","93.0","SB01","OMNI",2007-11-03,1899-12-31 17:00:00,"High**","bit to lots**","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2005,"Winter","CC0501","90.0","SB12","OMNI",2005-01-10,1899-12-31 17:00:00,"Medium**","lots**","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2007,"Fall","CC07","90.0","SB11","OMNI",2007-11-09,1899-12-31 18:00:00,"Poor","lots to tons","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-17,1899-12-31 02:00:00,"High","bit","1,2,3","adhoc only",0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2012,"Fall","CC1210","90.0","SB23","DIFAR",2012-10-26,1899-12-31 18:00:00,"Medium","lots","1,2,3,A,B","Yes",1,0,1,0,0,0,0,0,"starts 18:14:21",1,NA,"wav file, cts","60s","500-1000Hz","0Hz",3000,0.98,"Blue Whale",-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-17,1899-12-31 01:00:00,"High","bit","1,2","No",0,0,0,0,0,0,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2012,"Fall","CC1210","90.0","SB23","DIFAR",2012-10-26,1899-12-31 21:00:00,"Medium","lots","1,2,3","Yes",0,0,0,1,0,0,0,0,NA,2,"cuts out 21:57:39","wav file, cts","60s","500-1000Hz","0Hz",3000,0.98,"Fin Whale",-117.76808,33.48462,63
30,2012,"Fall","CC1210","90.0","SB23","DIFAR",2012-10-26,1899-12-31 20:00:00,"Medium","lots","1,2,3","Yes",0,0,0,1,0,0,0,0,NA,1,NA,"wav file, cts","60s","500-1000Hz","0Hz",3000,0.98,"Fin Whale",-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-17,1899-12-31,"High","bit","1,2,3","No",0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-17,1899-12-31 05:00:00,"High","bit","1,2","No",0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-17,1899-12-31 03:00:00,"High","bit","1,2,3","No",0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2008,"Summer","CC0808","90.0","SB14","OMNI",2008-08-21,1899-12-31 01:00:00,"Poor","tons","1,2,3,A,B","Yes",1,0,0,0,0,0,0,0,"ends 1:42:00",5,"totally breaks down at 1:20:00; static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-117.76808,33.48462,63
30,2005,"Winter","CC0501","90.0","SB12","OMNI",2005-01-10,1899-12-31 16:00:00,"Medium**","lots**","1,2,3,A,B","Yes",0,0,0,1,1,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-117.76808,33.48462,63
30,2012,"Fall","CC1210","90.0","SB23","DIFAR",2012-10-26,1899-12-31 18:00:00,"Medium","lots","1,2,3,A,B","Yes",1,0,1,0,0,0,0,0,"starts 18:14:21",1,NA,"wav file, cts","60s","500-1000Hz","0Hz",3000,0.98,"Fin Whale",-117.76808,33.48462,63
30,2008,"Summer","CC0808","90.0","SB14","OMNI",2008-08-21,1899-12-31,"Poor","tons","1,2,3,A,B","Yes",0,1,0,1,0,0,0,0,"starts 0:07:46",8,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-117.76808,33.48462,63
30,2005,"Summer","CC0507","90.0","SB13","OMNI",2005-07-07,1899-12-31 16:00:00,"Poor","lots to tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-16,1899-12-31 21:00:00,"Medium","lots","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2010,"Winter","CC10","93.0","SB01","DIFAR",2010-01-13,1899-12-31 14:00:00,"Medium","lots","1,3,B","No",0,0,0,0,0,0,0,0,"starts 14:54:33",1,NA,"wav files, cts","60s","500Hz","0Hz",3000,0.95,NA,-117.76808,33.48462,63
30,2012,"Fall","CC1210","90.0","SB23","DIFAR",2012-10-26,1899-12-31 19:00:00,"Poor","tons","1,2,3,A","Yes",0,0,0,1,0,0,0,0,NA,1,NA,"wav file, cts","60s","500-1000Hz","0Hz",3000,0.98,"Fin Whale",-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-16,1899-12-31 19:00:00,"High","bit","1,2,3","No",0,0,0,0,0,0,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-17,1899-12-31 06:00:00,"High","bit","1,2","No",0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
30,2012,"Summer","CC1207","90.0","SB21","DIFAR",2012-07-16,1899-12-31 22:00:00,"High","bit","1,2,3","No",0,0,0,0,0,0,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-117.76808,33.48462,63
